Throttle,Left Front RPM,Right Front RPM,Left Rear RPM,Right Rear RPM
0.1,37.0404,37.0404,37.0404,37.0404
0.1,37.0975,37.0975,37.0975,37.0975
0.1,37.1635,37.1635,37.1635,37.1635
0.1,37.2282,37.2282,37.2282,37.2282
0.1,37.2902,37.2902,37.2902,37.2902
0.1,37.3533,37.3533,37.3533,37.3533
0.1,37.416,37.416,37.416,37.416
0.1,37.4804,37.4804,37.4804,37.4804
0.1,37.5469,37.5469,37.5469,37.5469
0.1,37.6036,37.6036,37.6036,37.6036
0.1,37.6661,37.6661,37.6661,37.6661
0.1,37.7295,37.7295,37.7295,37.7295
0.1,37.7923,37.7923,37.7923,37.7923
0.1,37.854,37.854,37.854,37.854
0.1,37.915,37.915,37.915,37.915
0.1,37.9788,37.9788,37.9788,37.9788
0.1,38.0412,38.0412,38.0412,38.0412
0.1,38.1049,38.1049,38.1049,38.1049
0.1,38.1668,38.1668,38.1668,38.1668
0.1,38.2285,38.2285,38.2285,38.2285
0.1,38.2903,38.2903,38.2903,38.2903
0.1,38.3511,38.3511,38.3511,38.3511
0.1,38.4238,38.4238,38.4238,38.4238
0.1,38.4796,38.4796,38.4796,38.4796
0.1,38.5417,38.5417,38.5417,38.5417
0.1,38.604,38.604,38.604,38.604
0.1,38.6661,38.6661,38.6661,38.6661
0.1,38.7302,38.7302,38.7302,38.7302
0.1,38.7911,38.7911,38.7911,38.7911
0.1,38.8538,38.8538,38.8538,38.8538
0.1,38.916,38.916,38.916,38.916
0.1,38.9823,38.9823,38.9823,38.9823
0.1,39.0395,39.0395,39.0395,39.0395
0.1,39.099,39.099,39.099,39.099
0.1,39.1608,39.1608,39.1608,39.1608
0.1,39.2265,39.2265,39.2265,39.2265
0.1,39.2857,39.2857,39.2857,39.2857
0.1,39.3533,39.3533,39.3533,39.3533
0.1,39.4205,39.4205,39.4205,39.4205
0.1,39.4776,39.4776,39.4776,39.4776
0.1,39.5397,39.5397,39.5397,39.5397
0.1,39.6031,39.6031,39.6031,39.6031
0.1,39.6659,39.6659,39.6659,39.6659
0.1,39.7279,39.7279,39.7279,39.7279
0.1,39.7903,39.7903,39.7903,39.7903
0.1,39.8526,39.8526,39.8526,39.8526
0.1,39.9148,39.9148,39.9148,39.9148
0.1,39.9779,39.9779,39.9779,39.9779
0.1,40.0399,40.0399,40.0399,40.0399
0.1,40.1015,40.1015,40.1015,40.1015
0.1,40.1719,40.1719,40.1719,40.1719
0.1,40.2271,40.2271,40.2271,40.2271
0.1,40.2884,40.2884,40.2884,40.2884
0.1,40.3536,40.3536,40.3536,40.3536
0.1,40.4182,40.4182,40.4182,40.4182
0.1,40.4765,40.4765,40.4765,40.4765
0.1,40.5386,40.5386,40.5386,40.5386
0.1,40.6043,40.6043,40.6043,40.6043
0.1,40.6634,40.6634,40.6634,40.6634
0.1,40.7258,40.7258,40.7258,40.7258
0.1,40.7875,40.7875,40.7875,40.7875
0.1,40.8509,40.8509,40.8509,40.8509
0.1,40.9112,40.9112,40.9112,40.9112
0.1,40.9742,40.9742,40.9742,40.9742
0.1,41.0384,41.0384,41.0384,41.0384
0.1,41.1014,41.1014,41.1014,41.1014
0.1,41.1617,41.1617,41.1617,41.1617
0.1,41.2242,41.2242,41.2242,41.2242
0.1,41.2869,41.2869,41.2869,41.2869
0.1,41.3546,41.3546,41.3546,41.3546
0.1,41.4113,41.4113,41.4113,41.4113
0.1,41.4685,41.4685,41.4685,41.4685
0.1,41.5262,41.5262,41.5262,41.5262
0.1,41.5981,41.5981,41.5981,41.5981
0.1,41.6597,41.6597,41.6597,41.6597
0.1,41.7191,41.7191,41.7191,41.7191
0.1,41.785,41.785,41.785,41.785
0.1,41.8486,41.8486,41.8486,41.8486
0.1,41.9093,41.9093,41.9093,41.9093
0.1,41.97,41.97,41.97,41.97
0.1,42.036,42.036,42.036,42.036
0.1,42.095,42.095,42.095,42.095
0.1,42.1579,42.1579,42.1579,42.1579
0.1,42.2209,42.2209,42.2209,42.2209
0.1,42.2839,42.2839,42.2839,42.2839
0.1,42.3433,42.3433,42.3433,42.3433
0.1,42.4081,42.4081,42.4081,42.4081
0.1,42.4695,42.4695,42.4695,42.4695
0.1,42.5327,42.5327,42.5327,42.5327
0.1,42.5951,42.5951,42.5951,42.5951
0.1,42.6587,42.6587,42.6587,42.6587
0.1,42.7181,42.7181,42.7181,42.7181
0.1,42.7803,42.7803,42.7803,42.7803
0.1,42.8427,42.8427,42.8427,42.8427
0.1,42.9096,42.9096,42.9096,42.9096
0.1,42.9625,42.9625,42.9625,42.9625
0.1,43.0294,43.0294,43.0294,43.0294
0.1,43.0843,43.0843,43.0843,43.0843
0.1,43.1519,43.1519,43.1519,43.1519
0.1,43.2159,43.2159,43.2159,43.2159
0.1,43.2777,43.2777,43.2777,43.2777
0.1,43.3403,43.3403,43.3403,43.3403
0.1,43.4014,43.4014,43.4014,43.4014
0.1,43.4645,43.4645,43.4645,43.4645
0.1,43.527,43.527,43.527,43.527
0.1,43.588,43.588,43.588,43.588
0.1,43.6478,43.6478,43.6478,43.6478
0.1,43.7128,43.7128,43.7128,43.7128
0.1,43.7717,43.7717,43.7717,43.7717
0.1,43.8346,43.8346,43.8346,43.8346
0.1,43.8996,43.8996,43.8996,43.8996
0.1,43.9598,43.9598,43.9598,43.9598
0.1,44.025,44.025,44.025,44.025
0.1,44.0857,44.0857,44.0857,44.0857
0.1,44.1477,44.1477,44.1477,44.1477
0.1,44.21,44.21,44.21,44.21
0.1,44.2722,44.2722,44.2722,44.2722
0.1,44.3342,44.3342,44.3342,44.3342
0.1,44.3963,44.3963,44.3963,44.3963
0.1,44.4581,44.4581,44.4581,44.4581
0.1,44.5199,44.5199,44.5199,44.5199
0.1,44.5824,44.5824,44.5824,44.5824
0.1,44.6432,44.6432,44.6432,44.6432
0.1,44.707,44.707,44.707,44.707
0.1,44.771,44.771,44.771,44.771
0.1,44.8287,44.8287,44.8287,44.8287
0.1,44.8919,44.8919,44.8919,44.8919
0.1,44.9538,44.9538,44.9538,44.9538
0.1,45.017,45.017,45.017,45.017
0.1,45.0789,45.0789,45.0789,45.0789
0.1,45.1409,45.1409,45.1409,45.1409
0.1,45.2028,45.2028,45.2028,45.2028
0.1,45.2648,45.2648,45.2648,45.2648
0.1,45.3268,45.3268,45.3268,45.3268
0.1,45.3884,45.3884,45.3884,45.3884
0.1,45.4509,45.4509,45.4509,45.4509
0.1,45.5124,45.5124,45.5124,45.5124
0.1,45.5759,45.5759,45.5759,45.5759
0.1,45.6333,45.6333,45.6333,45.6333
0.1,45.6991,45.6991,45.6991,45.6991
0.1,45.7699,45.7699,45.7699,45.7699
0.1,45.8233,45.8233,45.8233,45.8233
0.1,45.8851,45.8851,45.8851,45.8851
0.1,45.9482,45.9482,45.9482,45.9482
0.1,46.01,46.01,46.01,46.01
0.1,46.0707,46.0707,46.0707,46.0707
0.1,46.1346,46.1346,46.1346,46.1346
0.1,46.1973,46.1973,46.1973,46.1973
0.1,46.2572,46.2572,46.2572,46.2572
0.1,46.3195,46.3195,46.3195,46.3195
0.1,46.3839,46.3839,46.3839,46.3839
0.1,46.4422,46.4422,46.4422,46.4422
0.1,46.5046,46.5046,46.5046,46.5046
0.1,46.5661,46.5661,46.5661,46.5661
0.1,46.6346,46.6346,46.6346,46.6346
0.1,46.6883,46.6883,46.6883,46.6883
0.1,46.7523,46.7523,46.7523,46.7523
0.1,46.8073,46.8073,46.8073,46.8073
0.1,46.8761,46.8761,46.8761,46.8761
0.1,46.9421,46.9421,46.9421,46.9421
0.1,47.0045,47.0045,47.0045,47.0045
0.1,47.0608,47.0608,47.0608,47.0608
0.1,47.1209,47.1209,47.1209,47.1209
0.1,47.1854,47.1854,47.1854,47.1854
0.1,47.2473,47.2473,47.2473,47.2473
0.1,47.3096,47.3096,47.3096,47.3096
0.1,47.3691,47.3691,47.3691,47.3691
0.1,47.4336,47.4336,47.4336,47.4336
0.1,47.4947,47.4947,47.4947,47.4947
0.1,47.5573,47.5573,47.5573,47.5573
0.1,47.6209,47.6209,47.6209,47.6209
0.1,47.6738,47.6738,47.6738,47.6738
0.1,47.7464,47.7464,47.7464,47.7464
0.1,47.8068,47.8068,47.8068,47.8068
0.1,47.8651,47.8651,47.8651,47.8651
0.1,47.9283,47.9283,47.9283,47.9283
0.1,47.9815,47.9815,47.9815,47.9815
0.1,48.0493,48.0493,48.0493,48.0493
0.1,48.1156,48.1156,48.1156,48.1156
0.1,48.1696,48.1696,48.1696,48.1696
0.1,48.2365,48.2365,48.2365,48.2365
0.1,48.2951,48.2951,48.2951,48.2951
0.1,48.3611,48.3611,48.3611,48.3611
0.1,48.4253,48.4253,48.4253,48.4253
0.1,48.4845,48.4845,48.4845,48.4845
0.1,48.5511,48.5511,48.5511,48.5511
0.1,48.608,48.608,48.608,48.608
0.1,48.6698,48.6698,48.6698,48.6698
0.1,48.7221,48.7221,48.7221,48.7221
0.1,48.7974,48.7974,48.7974,48.7974
0.1,48.8552,48.8552,48.8552,48.8552
0.1,48.917,48.917,48.917,48.917
0.1,48.9798,48.9798,48.9798,48.9798
0.1,49.0403,49.0403,49.0403,49.0403
0.1,49.1008,49.1008,49.1008,49.1008
0.1,49.1644,49.1644,49.1644,49.1644
0.1,49.2275,49.2275,49.2275,49.2275
0.1,49.2879,49.2879,49.2879,49.2879
0.1,49.3493,49.3493,49.3493,49.3493
0.1,49.4118,49.4118,49.4118,49.4118
0.1,49.4717,49.4717,49.4717,49.4717
0.1,49.5354,49.5354,49.5354,49.5354
0.1,49.5945,49.5945,49.5945,49.5945
0.1,49.6604,49.6604,49.6604,49.6604
0.1,49.725,49.725,49.725,49.725
0.1,49.7831,49.7831,49.7831,49.7831
0.1,49.8412,49.8412,49.8412,49.8412
0.1,49.9049,49.9049,49.9049,49.9049
0.1,49.9664,49.9664,49.9664,49.9664
0.1,50.028,50.028,50.028,50.028
0.1,50.0895,50.0895,50.0895,50.0895
0.1,50.1515,50.1515,50.1515,50.1515
0.1,50.2127,50.2127,50.2127,50.2127
0.1,50.2811,50.2811,50.2811,50.2811
0.1,50.3366,50.3366,50.3366,50.3366
0.1,50.3998,50.3998,50.3998,50.3998
0.1,50.464,50.464,50.464,50.464
0.1,50.5216,50.5216,50.5216,50.5216
0.1,50.5833,50.5833,50.5833,50.5833
0.1,50.6505,50.6505,50.6505,50.6505
0.1,50.7058,50.7058,50.7058,50.7058
0.1,50.7679,50.7679,50.7679,50.7679
0.1,50.8247,50.8247,50.8247,50.8247
0.1,50.8919,50.8919,50.8919,50.8919
0.1,50.9531,50.9531,50.9531,50.9531
0.1,51.021,51.021,51.021,51.021
0.1,51.0756,51.0756,51.0756,51.0756
0.1,51.1404,51.1404,51.1404,51.1404
0.1,51.2039,51.2039,51.2039,51.2039
0.1,51.2632,51.2632,51.2632,51.2632
0.1,51.3156,51.3156,51.3156,51.3156
0.1,51.387,51.387,51.387,51.387
0.1,51.4461,51.4461,51.4461,51.4461
0.1,51.5075,51.5075,51.5075,51.5075
0.1,51.5687,51.5687,51.5687,51.5687
0.1,51.6307,51.6307,51.6307,51.6307
0.1,51.6923,51.6923,51.6923,51.6923
0.1,51.7538,51.7538,51.7538,51.7538
0.1,51.8172,51.8172,51.8172,51.8172
0.1,51.8827,51.8827,51.8827,51.8827
0.1,51.9364,51.9364,51.9364,51.9364
0.1,52.0016,52.0016,52.0016,52.0016
0.1,52.0636,52.0636,52.0636,52.0636
0.1,52.1212,52.1212,52.1212,52.1212
0.1,52.1833,52.1833,52.1833,52.1833
0.1,52.2478,52.2478,52.2478,52.2478
0.1,52.3029,52.3029,52.3029,52.3029
0.1,52.369,52.369,52.369,52.369
0.1,52.409,52.409,52.409,52.409
0.1,52.4935,52.4935,52.4935,52.4935
0.1,52.5611,52.5611,52.5611,52.5611
0.1,52.6155,52.6155,52.6155,52.6155
0.1,52.6754,52.6754,52.6754,52.6754
0.1,52.739,52.739,52.739,52.739
0.1,52.7999,52.7999,52.7999,52.7999
0.1,52.8606,52.8606,52.8606,52.8606
0.1,52.9236,52.9236,52.9236,52.9236
0.1,52.9865,52.9865,52.9865,52.9865
0.1,53.0466,53.0466,53.0466,53.0466
0.1,53.1113,53.1113,53.1113,53.1113
0.1,53.1709,53.1709,53.1709,53.1709
0.1,53.2306,53.2306,53.2306,53.2306
0.1,53.2957,53.2957,53.2957,53.2957
0.1,53.3509,53.3509,53.3509,53.3509
0.1,53.4146,53.4146,53.4146,53.4146
0.1,53.4766,53.4766,53.4766,53.4766
0.1,53.5376,53.5376,53.5376,53.5376
0.1,53.5989,53.5989,53.5989,53.5989
0.1,53.6592,53.6592,53.6592,53.6592
0.1,53.7166,53.7166,53.7166,53.7166
0.1,53.7946,53.7946,53.7946,53.7946
0.1,53.8445,53.8445,53.8445,53.8445
0.1,53.9028,53.9028,53.9028,53.9028
0.1,53.9404,53.9404,53.9404,53.9404
0.1,54.0361,54.0361,54.0361,54.0361
0.1,54.095,54.095,54.095,54.095
0.1,54.1625,54.1625,54.1625,54.1625
0.1,54.223,54.223,54.223,54.223
0.1,54.277,54.277,54.277,54.277
0.1,54.3352,54.3352,54.3352,54.3352
0.1,54.3969,54.3969,54.3969,54.3969
0.1,54.4591,54.4591,54.4591,54.4591
0.1,54.5204,54.5204,54.5204,54.5204
0.1,54.5817,54.5817,54.5817,54.5817
0.1,54.6431,54.6431,54.6431,54.6431
0.1,54.7065,54.7065,54.7065,54.7065
0.1,54.7661,54.7661,54.7661,54.7661
0.1,54.8273,54.8273,54.8273,54.8273
0.1,54.887,54.887,54.887,54.887
0.1,54.95,54.95,54.95,54.95
0.1,55.0095,55.0095,55.0095,55.0095
0.1,55.0715,55.0715,55.0715,55.0715
0.1,55.1346,55.1346,55.1346,55.1346
0.1,55.1956,55.1956,55.1956,55.1956
0.1,55.2567,55.2567,55.2567,55.2567
0.1,55.3192,55.3192,55.3192,55.3192
0.1,55.3816,55.3816,55.3816,55.3816
0.1,55.4404,55.4404,55.4404,55.4404
0.1,55.5009,55.5009,55.5009,55.5009
0.1,55.5633,55.5633,55.5633,55.5633
0.1,55.6247,55.6247,55.6247,55.6247
0.1,55.6881,55.6881,55.6881,55.6881
0.1,55.7578,55.7578,55.7578,55.7578
0.1,55.8034,55.8034,55.8034,55.8034
0.1,55.8772,55.8772,55.8772,55.8772
0.1,55.9309,55.9309,55.9309,55.9309
0.1,55.9796,55.9796,55.9796,55.9796
0.1,56.0539,56.0539,56.0539,56.0539
0.1,56.1207,56.1207,56.1207,56.1207
0.1,56.1762,56.1762,56.1762,56.1762
0.1,56.2366,56.2366,56.2366,56.2366
0.1,56.2979,56.2979,56.2979,56.2979
0.1,56.3758,56.3758,56.3758,56.3758
0.1,56.4205,56.4205,56.4205,56.4205
0.1,56.4833,56.4833,56.4833,56.4833
0.1,56.5381,56.5381,56.5381,56.5381
0.1,56.6067,56.6067,56.6067,56.6067
0.1,56.6648,56.6648,56.6648,56.6648
0.1,56.7238,56.7238,56.7238,56.7238
0.1,56.7877,56.7877,56.7877,56.7877
0.1,56.8501,56.8501,56.8501,56.8501
0.1,56.9112,56.9112,56.9112,56.9112
0.1,56.9729,56.9729,56.9729,56.9729
0.1,57.0327,57.0327,57.0327,57.0327
0.1,57.0942,57.0942,57.0942,57.0942
0.1,57.1599,57.1599,57.1599,57.1599
0.1,57.2169,57.2169,57.2169,57.2169
0.1,57.2784,57.2784,57.2784,57.2784
0.1,57.3398,57.3398,57.3398,57.3398
0.1,57.3931,57.3931,57.3931,57.3931
0.1,57.4592,57.4592,57.4592,57.4592
0.1,57.5215,57.5215,57.5215,57.5215
0.1,57.5849,57.5849,57.5849,57.5849
0.1,57.6482,57.6482,57.6482,57.6482
0.1,57.7075,57.7075,57.7075,57.7075
0.1,57.7694,57.7694,57.7694,57.7694
0.1,57.83,57.83,57.83,57.83
0.1,57.8879,57.8879,57.8879,57.8879
0.1,57.9627,57.9627,57.9627,57.9627
0.1,58.016,58.016,58.016,58.016
0.1,58.0911,58.0911,58.0911,58.0911
0.1,58.1365,58.1365,58.1365,58.1365
0.1,58.199,58.199,58.199,58.199
0.1,58.2533,58.2533,58.2533,58.2533
0.1,58.3174,58.3174,58.3174,58.3174
0.1,58.3794,58.3794,58.3794,58.3794
0.1,58.4366,58.4366,58.4366,58.4366
0.1,58.5009,58.5009,58.5009,58.5009
0.1,58.5627,58.5627,58.5627,58.5627
0.1,58.6395,58.6395,58.6395,58.6395
0.1,58.685,58.685,58.685,58.685
0.1,58.7457,58.7457,58.7457,58.7457
0.1,58.8069,58.8069,58.8069,58.8069
0.1,58.8664,58.8664,58.8664,58.8664
0.1,58.9291,58.9291,58.9291,58.9291
0.1,58.9874,58.9874,58.9874,58.9874
0.1,59.0517,59.0517,59.0517,59.0517
0.1,59.1162,59.1162,59.1162,59.1162
0.1,59.1733,59.1733,59.1733,59.1733
0.1,59.2282,59.2282,59.2282,59.2282
0.1,59.2929,59.2929,59.2929,59.2929
0.1,59.3566,59.3566,59.3566,59.3566
0.1,59.4204,59.4204,59.4204,59.4204
0.1,59.4697,59.4697,59.4697,59.4697
0.1,59.5396,59.5396,59.5396,59.5396
0.1,59.6011,59.6011,59.6011,59.6011
0.1,59.6616,59.6616,59.6616,59.6616
0.1,59.722,59.722,59.722,59.722
0.1,59.7695,59.7695,59.7695,59.7695
0.1,59.8485,59.8485,59.8485,59.8485
0.1,59.9097,59.9097,59.9097,59.9097
0.1,59.9797,59.9797,59.9797,59.9797
0.1,60.0305,60.0305,60.0305,60.0305
0.1,60.0737,60.0737,60.0737,60.0737
0.1,60.1547,60.1547,60.1547,60.1547
0.1,60.2123,60.2123,60.2123,60.2123
0.1,60.2681,60.2681,60.2681,60.2681
0.1,60.3328,60.3328,60.3328,60.3328
0.1,60.3938,60.3938,60.3938,60.3938
0.1,60.4548,60.4548,60.4548,60.4548
0.1,60.5158,60.5158,60.5158,60.5158
0.1,60.5767,60.5767,60.5767,60.5767
0.1,60.6384,60.6384,60.6384,60.6384
0.1,60.699,60.699,60.699,60.699
0.1,60.7603,60.7603,60.7603,60.7603
0.1,60.8219,60.8219,60.8219,60.8219
0.1,60.8698,60.8698,60.8698,60.8698
0.1,60.9423,60.9423,60.9423,60.9423
0.1,61.0064,61.0064,61.0064,61.0064
0.1,61.0729,61.0729,61.0729,61.0729
0.1,61.1314,61.1314,61.1314,61.1314
0.1,61.1952,61.1952,61.1952,61.1952
0.1,61.2485,61.2485,61.2485,61.2485
0.1,61.3088,61.3088,61.3088,61.3088
0.1,61.3709,61.3709,61.3709,61.3709
0.1,61.4288,61.4288,61.4288,61.4288
0.1,61.4911,61.4911,61.4911,61.4911
0.1,61.5518,61.5518,61.5518,61.5518
0.1,61.6123,61.6123,61.6123,61.6123
0.1,61.667,61.667,61.667,61.667
0.1,61.7392,61.7392,61.7392,61.7392
0.1,61.7965,61.7965,61.7965,61.7965
0.1,61.8615,61.8615,61.8615,61.8615
0.1,61.9163,61.9163,61.9163,61.9163
0.1,61.98,61.98,61.98,61.98
0.1,62.0385,62.0385,62.0385,62.0385
0.1,62.1031,62.1031,62.1031,62.1031
0.1,62.159,62.159,62.159,62.159
0.1,62.2165,62.2165,62.2165,62.2165
0.1,62.2756,62.2756,62.2756,62.2756
0.1,62.3465,62.3465,62.3465,62.3465
0.1,62.4037,62.4037,62.4037,62.4037
0.1,62.4643,62.4643,62.4643,62.4643
0.1,62.5212,62.5212,62.5212,62.5212
0.1,62.5858,62.5858,62.5858,62.5858
0.1,62.6462,62.6462,62.6462,62.6462
0.1,62.7078,62.7078,62.7078,62.7078
0.1,62.7643,62.7643,62.7643,62.7643
0.1,62.8176,62.8176,62.8176,62.8176
0.1,62.8905,62.8905,62.8905,62.8905
0.1,62.959,62.959,62.959,62.959
0.1,63.0126,63.0126,63.0126,63.0126
0.1,63.0762,63.0762,63.0762,63.0762
0.1,63.1396,63.1396,63.1396,63.1396
0.1,63.1929,63.1929,63.1929,63.1929
0.1,63.2537,63.2537,63.2537,63.2537
0.1,63.3143,63.3143,63.3143,63.3143
0.1,63.3771,63.3771,63.3771,63.3771
0.1,63.435,63.435,63.435,63.435
0.1,63.498,63.498,63.498,63.498
0.1,63.5593,63.5593,63.5593,63.5593
0.1,63.6197,63.6197,63.6197,63.6197
0.1,63.6771,63.6771,63.6771,63.6771
0.1,63.7388,63.7388,63.7388,63.7388
0.1,63.8005,63.8005,63.8005,63.8005
0.1,63.8627,63.8627,63.8627,63.8627
0.1,63.9237,63.9237,63.9237,63.9237
0.1,63.9839,63.9839,63.9839,63.9839
0.1,64.0461,64.0461,64.0461,64.0461
0.1,64.1061,64.1061,64.1061,64.1061
0.1,64.1665,64.1665,64.1665,64.1665
0.1,64.238,64.238,64.238,64.238
0.1,64.2954,64.2954,64.2954,64.2954
0.1,64.3487,64.3487,64.3487,64.3487
0.1,64.3934,64.3934,64.3934,64.3934
0.1,64.4697,64.4697,64.4697,64.4697
0.1,64.5278,64.5278,64.5278,64.5278
0.1,64.5911,64.5911,64.5911,64.5911
0.1,64.6484,64.6484,64.6484,64.6484
0.1,64.7126,64.7126,64.7126,64.7126
0.1,64.7832,64.7832,64.7832,64.7832
0.1,64.8342,64.8342,64.8342,64.8342
0.1,64.8782,64.8782,64.8782,64.8782
0.1,64.9499,64.9499,64.9499,64.9499
0.1,65.025,65.025,65.025,65.025
0.1,65.0803,65.0803,65.0803,65.0803
0.1,65.1378,65.1378,65.1378,65.1378
0.1,65.2009,65.2009,65.2009,65.2009
0.1,65.2587,65.2587,65.2587,65.2587
0.1,65.32,65.32,65.32,65.32
0.1,65.3797,65.3797,65.3797,65.3797
0.1,65.4371,65.4371,65.4371,65.4371
0.1,65.5054,65.5054,65.5054,65.5054
0.1,65.556,65.556,65.556,65.556
0.1,65.6182,65.6182,65.6182,65.6182
0.1,65.6965,65.6965,65.6965,65.6965
0.1,65.7476,65.7476,65.7476,65.7476
0.1,65.8005,65.8005,65.8005,65.8005
0.1,65.8717,65.8717,65.8717,65.8717
0.1,65.9261,65.9261,65.9261,65.9261
0.1,65.9862,65.9862,65.9862,65.9862
0.1,66.0461,66.0461,66.0461,66.0461
0.1,66.1072,66.1072,66.1072,66.1072
0.1,66.1674,66.1674,66.1674,66.1674
0.1,66.2278,66.2278,66.2278,66.2278
0.1,66.2899,66.2899,66.2899,66.2899
0.1,66.3489,66.3489,66.3489,66.3489
0.1,66.4113,66.4113,66.4113,66.4113
0.1,66.4739,66.4739,66.4739,66.4739
0.1,66.5226,66.5226,66.5226,66.5226
0.1,66.5905,66.5905,66.5905,66.5905
0.1,66.6555,66.6555,66.6555,66.6555
0.1,66.7124,66.7124,66.7124,66.7124
0.1,66.7689,66.7689,66.7689,66.7689
0.1,66.8339,66.8339,66.8339,66.8339
0.1,66.8928,66.8928,66.8928,66.8928
0.1,66.9549,66.9549,66.9549,66.9549
0.1,67.0163,67.0163,67.0163,67.0163
0.1,67.0782,67.0782,67.0782,67.0782
0.1,67.1366,67.1366,67.1366,67.1366
0.1,67.1975,67.1975,67.1975,67.1975
0.1,67.2621,67.2621,67.2621,67.2621
0.1,67.3149,67.3149,67.3149,67.3149
0.1,67.3791,67.3791,67.3791,67.3791
0.1,67.3667,67.3667,67.3667,67.3667
0.1,67.4983,67.4983,67.4983,67.4983
0.1,67.5712,67.5712,67.5712,67.5712
0.1,67.6195,67.6195,67.6195,67.6195
0.1,67.6811,67.6811,67.6811,67.6811
0.1,67.7355,67.7355,67.7355,67.7355
0.1,67.805,67.805,67.805,67.805
0.1,67.8623,67.8623,67.8623,67.8623
0.1,67.9231,67.9231,67.9231,67.9231
0.1,67.9827,67.9827,67.9827,67.9827
0.1,68.041,68.041,68.041,68.041
0.1,68.1113,68.1113,68.1113,68.1113
0.1,68.1626,68.1626,68.1626,68.1626
0.1,68.2243,68.2243,68.2243,68.2243
0.1,68.2831,68.2831,68.2831,68.2831
0.1,68.3346,68.3346,68.3346,68.3346
0.1,68.4067,68.4067,68.4067,68.4067
0.1,68.4668,68.4668,68.4668,68.4668
0.1,68.5273,68.5272,68.5273,68.5273
0.1,68.5876,68.5876,68.5876,68.5876
0.1,68.6479,68.6479,68.6479,68.6479
0.1,68.7109,68.7109,68.7109,68.7109
0.1,68.7651,68.7651,68.7651,68.7651
0.1,68.8214,68.8214,68.8214,68.8214
0.1,68.8916,68.8916,68.8916,68.8916
0.1,68.9497,68.9497,68.9497,68.9497
0.1,69.0058,69.0058,69.0058,69.0058
0.1,69.0703,69.0703,69.0703,69.0703
0.1,69.133,69.133,69.133,69.133
0.1,69.1932,69.1932,69.1932,69.1932
0.1,69.252,69.252,69.252,69.252
0.1,69.3124,69.3124,69.3124,69.3124
0.1,69.3751,69.3751,69.3751,69.3751
0.1,69.434,69.434,69.434,69.434
0.1,69.4918,69.4918,69.4918,69.4918
0.1,69.5551,69.5551,69.5551,69.5551
0.1,69.6405,69.6405,69.6405,69.6405
0.1,69.6772,69.6772,69.6772,69.6772
0.1,69.7195,69.7195,69.7195,69.7195
0.1,69.7938,69.7938,69.7938,69.7938
0.1,69.8574,69.8574,69.8574,69.8574
0.1,69.9156,69.9156,69.9156,69.9156
0.1,69.9764,69.9764,69.9764,69.9764
0.1,70.0395,70.0395,70.0395,70.0395
0.1,70.0971,70.0971,70.0971,70.0971
0.1,70.1544,70.1544,70.1544,70.1544
0.1,70.2185,70.2185,70.2185,70.2185
0.1,70.2688,70.2688,70.2688,70.2688
0.1,70.3361,70.3361,70.3361,70.3361
0.1,70.3985,70.3985,70.3985,70.3985
0.1,70.4527,70.4527,70.4527,70.4527
0.1,70.5226,70.5226,70.5226,70.5226
0.1,70.551,70.551,70.551,70.551
0.1,70.6396,70.6396,70.6396,70.6396
0.1,70.6994,70.6994,70.6994,70.6994
0.1,70.7669,70.7669,70.7669,70.7669
0.1,70.8214,70.8214,70.8214,70.8214
0.1,70.8826,70.8826,70.8826,70.8826
0.1,70.942,70.942,70.942,70.942
0.1,70.9967,70.9967,70.9967,70.9967
0.1,71.0556,71.0556,71.0556,71.0556
0.1,71.1223,71.1223,71.1223,71.1223
0.1,71.181,71.181,71.181,71.181
0.1,71.2423,71.2423,71.2423,71.2423
0.1,71.3026,71.3026,71.3026,71.3026
0.1,71.3626,71.3626,71.3626,71.3626
0.1,71.4226,71.4226,71.4226,71.4226
0.1,71.4858,71.4858,71.4858,71.4858
0.1,71.5429,71.5429,71.5429,71.5429
0.1,71.6077,71.6077,71.6077,71.6077
0.1,71.6671,71.6671,71.6671,71.6671
0.1,71.7112,71.7112,71.7112,71.7112
0.1,71.782,71.782,71.782,71.782
0.1,71.8424,71.8424,71.8424,71.8424
0.1,71.9,71.9,71.9,71.9
0.1,71.9614,71.9614,71.9614,71.9614
0.1,72.0169,72.0169,72.0169,72.0169
0.1,72.0864,72.0864,72.0864,72.0864
0.1,72.146,72.146,72.146,72.146
0.1,72.2049,72.2049,72.2049,72.2049
0.1,72.2645,72.2645,72.2645,72.2645
0.1,72.3264,72.3264,72.3264,72.3264
0.1,72.3844,72.3844,72.3844,72.3844
0.1,72.4551,72.4551,72.4551,72.4551
0.1,72.5076,72.5076,72.5076,72.5076
0.1,72.5662,72.5662,72.5662,72.5662
0.1,72.6375,72.6375,72.6375,72.6375
0.1,72.6951,72.6951,72.6951,72.6951
0.1,72.7452,72.7452,72.7452,72.7452
0.1,72.8041,72.8041,72.8041,72.8041
0.1,72.8763,72.8763,72.8763,72.8763
0.1,72.9191,72.9191,72.9191,72.9191
0.1,72.9861,72.9861,72.9861,72.9861
0.1,73.0465,73.0465,73.0465,73.0465
0.1,73.102,73.102,73.102,73.102
0.1,73.1668,73.1668,73.1668,73.1668
0.1,73.2255,73.2255,73.2255,73.2255
